origin,destination,airlines,distance_miles
MAD,DFW,IB,4954
MAD,DOH,IB,3312
MAD,DOH,QR,3312
MAD,DSS,IB,1960
MAD,DUB,IB,902
MAD,DUS,IB,895
MAD,DXB,EK,3510
MAD,EDI,IB,1068
MAD,EWR,UA,3597
MAD,EZE,AR,6267
MAD,EZE,IB,6267
MAD,FAO,IB,337
MAD,FCO,AZ,827
MAD,FCO,IB,827
MAD,FLR,IB,790
MAD,FNC,IB,907
MAD,FRA,IB,883
MAD,FRA,LH,883
MAD,FUE,IB,1016
MAD,GDL,AM,5794
MAD,GIG,IB,5063
MAD,GRU,CA,5206
MAD,GRU,IB,5206
MAD,GRU,LA,5206
MAD,GUA,IB,5411
MAD,GVA,IB,627
MAD,HAM,IB,1106
MAD,HAV,CA,4636
MAD,HAV,IB,4636
MAD,HEL,AY,1831
MAD,HKG,CX,6529
MAD,IAD,IB,3806
MAD,IAD,UA,3806
MAD,ICN,KE,6191
MAD,INN,IB,876
MAD,IST,TK,1679
MAD,JED,SV,2807
MAD,JFK,AA,3580
MAD,JFK,DL,3580
MAD,JFK,IB,3580
MAD,JMK,IB,1561
MAD,JTR,IB,1590
MAD,KEF,IB,1796
MAD,LAX,IB,5832
MAD,LGW,IB,754
MAD,LHR,BA,773
MAD,LHR,IB,773
MAD,LIM,IB,5919
MAD,LIM,LA,5919
MAD,LIN,IB,733
MAD,LIS,IB,319
MAD,LIS,TP,319
MAD,LJU,IB,986
MAD,LPA,IB,1097
MAD,LXR,MS,2315
MAD,LYS,IB,566
MAD,MAN,IB,891
MAD,MDE,AV,4991
MAD,MEX,AM,5633
MAD,MEX,IB,5633
MAD,MIA,AA,4416
MAD,MIA,IB,4416
MAD,MRS,ET,495
MAD,MRS,IB,495
MAD,MTY,AM,5403
MAD,MUC,IB,930
MAD,MUC,LH,930
MAD,MVD,IB,6181
MAD,MXP,IB,714
MAD,NAP,IB,935
MAD,NCE,IB,595
MAD,NRT,IB,6693
MAD,NTE,IB,471
MAD,OPO,ET,272
MAD,OPO,IB,272
MAD,ORD,AA,4191
MAD,ORD,IB,4191
MAD,ORY,IB,639
MAD,OSL,IB,1500
MAD,OTP,RO,1528
MAD,PDL,IB,1198
MAD,PEK,CA,5719
MAD,PHL,AA,3672
MAD,PMI,IB,340
MAD,PMO,IB,903
MAD,PRG,IB,1087
MAD,PTY,IB,5068
MAD,PVG,MU,6381
MAD,RAK,IB,662
MAD,SCL,IB,6661
MAD,SCL,LA,6661
MAD,SDQ,IB,4157
MAD,SFO,IB,5798
MAD,SJO,IB,5281
MAD,SJU,IB,3964
MAD,SVQ,IB,246
MAD,SXB,IB,782
MAD,SZG,IB,961
MAD,TFS,IB,1133
MAD,TIA,IB,1213
MAD,TLS,IB,333
MAD,TRN,IB,654
MAD,UIO,IB,5428
MAD,VCE,IB,874
MAD,VIE,IB,1122
MAD,VLC,IB,177
MAD,WAW,LO,1411
MAD,YUL,AC,3449
MAD,YYZ,AC,3764
MAD,ZAG,IB,1052
MAD,ZAG,OU,1052
MAD,ZRH,IB,770
MAF,AUS,DL,294
MAF,DEN,UA,564
MAF,DFW,AA,308
MAF,IAH,UA,428
MAF,PHX,AA,579
MAJ,HNL,UA,2279
MAJ,KWA,UA,268
MAJ,PNI,UA,896
MAN,AMM,RJ,2409
MAN,AMS,KL,302
MAN,ARN,SK,880
MAN,ATH,A3,1638
MAN,ATL,VS,4089
MAN,AUH,EY,3528
MAN,BGI,VS,4163
MAN,BRU,SN,333
MAN,CAI,MS,2326
MAN,CDG,AF,366
MAN,CMN,AT,1406
MAN,CPH,SK,618
MAN,DOH,QR,3361
MAN,DUS,EW,407
MAN,DXB,EK,3514
MAN,FRA,LH,517
MAN,GVA,ET,617
MAN,HAM,EW,504
MAN,HEL,AY,1126
MAN,HKG,CX,5977
MAN,IST,TK,1656
MAN,JED,SV,3080
MAN,JFK,VS,3332
MAN,KEF,FI,1027
MAN,LAS,VS,5074
MAN,LHR,BA,151
MAN,LIS,TP,1058
MAN,MAD,IB,891
MAN,MCO,VS,4228
MAN,MRS,ET,766
MAN,MUC,LH,702
MAN,OSL,SK,690
MAN,PVG,HO,5708
MAN,SIN,SQ,6808
MAN,STR,EW,594
MAN,VIE,OS,897
MAN,YYZ,AC,3424
MAO,BEL,LA,807
MAO,BEL,TP,807
MAO,BOG,AV,1110
MAO,BSB,LA,1211
MAO,FOR,LA,1485
MAO,GIG,LA,1769
MAO,GRU,LA,1676
MAO,PTY,CM,1573
MBE,HND,NH,634
MBJ,ATL,DL,1120
MBJ,ATL,F9,1120
MBJ,BOS,AA,1698
MBJ,BOS,B6,1698
MBJ,BOS,DL,1698
MBJ,CLT,AA,1169
MBJ,DEN,UA,2171
MBJ,DFW,AA,1546
MBJ,DTW,DL,1669
MBJ,DUS,DE,5001
MBJ,EWR,UA,1549
MBJ,FLL,B6,542
MBJ,FLL,NK,542
MBJ,FRA,DE,5092
MBJ,IAD,UA,1413
MBJ,IAH,UA,1352
MBJ,JFK,AA,1549
MBJ,JFK,B6,1549
MBJ,JFK,DL,1549
MBJ,LHR,VS,4690
MBJ,LIM,LA,2110
MBJ,MCO,B6,719
MBJ,MCO,NK,719
MBJ,MIA,AA,526
MBJ,MSP,DL,2025
MBJ,ORD,AA,1725
MBJ,ORD,UA,1725
MBJ,PHL,AA,1485
MBJ,PHL,F9,1485
MBJ,PTY,CM,659
MBJ,YHZ,AC,2003
MBJ,YOW,AC,1857
MBJ,YUL,AC,1879
MBJ,YYZ,AC,1742
MBJ,ZRH,WK,5122
MBS,DTW,DL,98
MBS,ORD,UA,222
MCI,ATL,DL,692
MCI,ATL,F9,692
MCI,BNA,NK,491
MCI,BOS,DL,1253
MCI,CLT,AA,807
MCI,CUN,AA,1344
MCI,CUN,AS,1344
MCI,DCA,AA,947
MCI,DEN,F9,532
MCI,DEN,UA,532
MCI,DFW,AA,461
MCI,DTW,DL,627
MCI,DTW,NK,627
MCI,EWR,UA,1089
MCI,FLL,NK,1242
MCI,IAD,UA,924
MCI,IAH,UA,644
MCI,JFK,DL,1110
MCI,LAS,NK,1137
MCI,LAX,DL,1361
MCI,LAX,NK,1361
MCI,LGA,DL,1105
MCI,MCO,NK,1073
MCI,MIA,AA,1252
MCI,MSP,DL,393
MCI,ORD,AA,402
MCI,ORD,UA,402
MCI,PDX,AS,1478
MCI,PHL,AA,1036
MCI,PHX,AA,1042
MCI,PIE,G4,1046
MCI,RDU,DL,902
MCI,SEA,AS,1486
MCI,SEA,DL,1486
MCI,SFO,UA,1495
MCI,SLC,DL,917
MCO,ABE,G4,908
MCO,ALB,B6,1074
MCO,AMS,DL,4531
MCO,ATL,DL,404
MCO,ATL,F9,404
MCO,ATL,NK,404
MCO,AUS,DL,992
MCO,AUS,F9,992
MCO,AUS,NK,992
MCO,AVL,G4,489
MCO,AVP,MX,946
MCO,BDL,B6,1051
MCO,BDL,F9,1051
MCO,BDL,MX,1051
MCO,BDL,NK,1051
MCO,BGR,MX,1323
MCO,BNA,DL,617
MCO,BNA,F9,617
MCO,BNA,NK,617
MCO,BOG,AV,1706
MCO,BOG,LA,1706
MCO,BOG,NK,1706
MCO,BOS,B6,1122
MCO,BOS,DL,1122
MCO,BOS,F9,1122
MCO,BOS,NK,1122
MCO,BQN,B6,1129
MCO,BQN,F9,1129
MCO,BTV,F9,1196
MCO,BTV,MX,1196
MCO,BUF,B6,1013
MCO,BUF,F9,1013
MCO,BWI,F9,789
MCO,BWI,NK,789
MCO,CAE,NK,381
MCO,CAK,MX,863
MCO,CDG,AF,4498
MCO,CHA,NK,510
MCO,CHS,MX,318
MCO,CHS,NK,318
MCO,CLE,F9,897
MCO,CLE,UA,897
MCO,CLT,AA,469
MCO,CLT,F9,469
MCO,CLT,NK,469
MCO,CMH,F9,804
MCO,CMH,NK,804
MCO,CRW,MX,687
MCO,CUN,B6,619
MCO,CUN,F9,619
MCO,CUN,NK,619
MCO,CVG,DL,759
MCO,CVG,F9,759
MCO,DCA,AA,761
MCO,DCA,B6,761
MCO,DCA,DL,761
MCO,DEN,F9,1545
MCO,DEN,UA,1545
MCO,DFW,AA,983
MCO,DFW,F9,983
MCO,DFW,NK,983
MCO,DTW,DL,959
MCO,DTW,F9,959
MCO,DTW,NK,959
MCO,DXB,EK,7742
MCO,EDI,VS,4158
MCO,EWR,B6,939
MCO,EWR,NK,939
MCO,EWR,UA,939
MCO,EYW,MX,269
MCO,FAR,F9,1527
MCO,FLL,NK,178
MCO,FRA,4Y,4734
MCO,GDL,AM,1485
MCO,GPT,MX,487
MCO,GRB,DL,1171
MCO,GRR,F9,1026
MCO,GRU,LA,4268
MCO,GSO,MX,536
MCO,GSP,MX,450
MCO,GUA,NK,1124
MCO,HPN,B6,973
MCO,HSV,MX,536
MCO,IAD,F9,759
MCO,IAD,UA,759
MCO,IAH,F9,853
MCO,IAH,NK,853
MCO,IAH,UA,853
MCO,ILM,MX,451
MCO,IND,DL,830
MCO,IND,F9,830
MCO,IND,NK,830
MCO,JFK,B6,945
MCO,JFK,DL,945
MCO,JFK,F9,945
MCO,KEF,FI,3529
MCO,LAN,MX,1008
MCO,LAS,F9,2036
MCO,LAS,NK,2036
MCO,LAX,AA,2213
MCO,LAX,DL,2213
MCO,LAX,F9,2213
MCO,LAX,UA,2213
MCO,LGA,AA,951
MCO,LGA,B6,951
MCO,LGA,DL,951
MCO,LGA,F9,951
MCO,LGA,NK,951
MCO,LGW,BA,4344
MCO,LHR,DL,4328
MCO,LHR,VS,4328
MCO,MAN,VS,4228
MCO,MBJ,B6,719
MCO,MBJ,NK,719
MCO,MCI,NK,1073
MCO,MDE,AV,1586
MCO,MDE,NK,1586
MCO,MDT,F9,853
MCO,MDW,F9,991
MCO,MEM,NK,684
MCO,MEX,AM,1280
MCO,MHT,B6,1143
MCO,MHT,MX,1143
MCO,MIA,AA,193
MCO,MIA,DL,193
MCO,MIA,LA,193
MCO,MKE,F9,1068
MCO,MKE,NK,1068
MCO,MSN,MX,1110
MCO,MSP,DL,1311
MCO,MSP,F9,1311
MCO,MSY,F9,550
MCO,MSY,MX,550
MCO,MSY,NK,550
MCO,MTY,AM,1169
MCO,MUC,4Y,4911
MCO,MYR,NK,389
MCO,NAS,B6,333
MCO,OKC,F9,1068
MCO,OMA,F9,1211
MCO,ORD,AA,1007
MCO,ORD,F9,1007
MCO,ORD,NK,1007
MCO,ORD,UA,1007
MCO,ORF,F9,656
MCO,ORF,NK,656
MCO,PDX,AS,2531
MCO,PHL,AA,863
MCO,PHL,F9,863
MCO,PHL,NK,863
MCO,PHX,AA,1845
MCO,PHX,F9,1845
MCO,PIT,F9,836
MCO,PIT,NK,836
MCO,PNS,NK,381
MCO,PTY,CM,1343
MCO,PUJ,B6,1065
MCO,PUJ,F9,1065
MCO,PUJ,NK,1065
MCO,PVD,B6,1073
MCO,PVD,MX,1073
MCO,PWM,B6,1215
MCO,PWM,F9,1215
MCO,PWM,MX,1215
MCO,RDU,DL,535
MCO,RDU,F9,535
MCO,RDU,MX,535
MCO,RIC,B6,668
MCO,RIC,NK,668
MCO,ROC,NK,1035
MCO,SAL,AV,1149
MCO,SAN,AS,2145
MCO,SAP,NK,991
MCO,SAT,F9,1039
MCO,SAT,NK,1039
MCO,SBN,MX,960
MCO,SCL,LA,4327
MCO,SDF,NK,720
MCO,SDQ,B6,1010
MCO,SDQ,F9,1010
MCO,SDQ,NK,1010
MCO,SEA,AS,2551
MCO,SEA,DL,2551
MCO,SFO,AS,2441
MCO,SFO,F9,2441
MCO,SFO,UA,2441
MCO,SJO,B6,1288
MCO,SJO,NK,1288
MCO,SJU,B6,1189
MCO,SJU,F9,1189
MCO,SJU,NK,1189
MCO,SLC,DL,1928
MCO,SLC,NK,1928
MCO,SMF,AS,2404
MCO,SNA,MX,2183
MCO,STI,B6,919
MCO,STL,F9,882
MCO,STT,NK,1247
MCO,SXM,F9,1358
MCO,SYR,B6,1055
MCO,SYR,F9,1055
MCO,TTN,F9,898
MCO,TYS,G4,534
MCO,XNA,MX,931
MCO,YHZ,AC,1498
MCO,YOW,AC,1207
MCO,YQB,AC,1377
MCO,YUL,AC,1248
MCO,YYZ,AC,1058
MCT,ADD,ET,1636
MCT,AUH,EY,237
MCT,BTH,SV,3437
MCT,CAI,MS,1713
MCT,DOH,QR,436
MCT,DXB,EK,217
MCT,IST,TK,2095
MCT,JED,SV,1226
MCT,MED,SV,1173
MCT,SLL,WK,528
MCT,SUB,SV,4253
MCW,ORD,UA,288
MCZ,BSB,LA,928
MCZ,GRU,LA,1193
MCZ,NAT,TP,260
MDE,AUA,AV,572
MDE,BOG,AV,134
MDE,BOG,LA,134
MDE,CUN,AV,1282
MDE,EZE,AV,3038
MDE,FLL,AV,1410
MDE,FLL,B6,1410
MDE,FLL,NK,1410
MDE,GRU,AV,2828
MDE,IAH,UA,2094
MDE,JFK,AV,2384
MDE,LIM,AV,1262
MDE,LIM,LA,1262
MDE,MAD,AV,4991
MDE,MCO,AV,1586
MDE,MCO,NK,1586
MDE,MEX,AM,1834
MDE,MEX,AV,1834
MDE,MIA,AA,1394
MDE,MIA,AV,1394
MDE,PTY,AV,337
MDE,PTY,CM,337
MDE,PUJ,AV,980
MDE,SAL,AV,1055
MDE,SCL,AV,2750
MDE,SJO,AV,657
MDE,SJU,AV,1059
MDE,SJU,B6,1059
MDE,UIO,AV,479
MDT,ATL,DL,620
MDT,BNA,G4,607
MDT,BOS,AA,334
MDT,CLT,AA,413
MDT,DFW,AA,1229
MDT,DTW,DL,370
MDT,FLL,G4,995
MDT,IAD,UA,94
MDT,JAX,G4,725
MDT,MCO,F9,853
MDT,MYR,G4,466
MDT,ORD,AA,593
MDT,ORD,UA,593
MDT,PHL,AA,84
MDT,PIE,G4,913
MDT,SFB,G4,829
MDT,SRQ,G4,944
MDW,ATL,DL,592
MDW,ATL,F9,592
MDW,AVL,G4,521
MDW,BWI,F9,609
MDW,DEN,F9,893
MDW,DFW,F9,797
MDW,DTW,DL,228
MDW,IAH,F9,919
MDW,LAS,F9,1517
MDW,MCO,F9,991
MDW,MIA,F9,1184
MDW,MSP,DL,348
MDW,PHL,F9,667
MDW,PHX,F9,1441
MDW,SAV,G4,758
MDW,TPA,F9,998
MDW,TYS,G4,460
MED,ADB,SV,1201
MED,ADD,ET,1078
MED,ALG,SV,2309
MED,AMD,SV,2079
MED,AMM,RJ,544
MED,BLR,SV,2595
MED,BOM,SV,2155
MED,BTH,SV,4586
MED,CAI,MS,638
MED,CAI,SV,638
MED,CGK,GA,4972
MED,CGK,SV,4972
MED,CMN,SV,2898
MED,COK,SV,2605
MED,DAC,SV,3176
MED,DEL,SV,2319
MED,DOH,QR,747
MED,DXB,EK,982
MED,HBE,MS,753
MED,HYD,SV,2542
MED,IST,SV,1316
MED,IST,TK,1316
MED,JED,AT,202
MED,JED,SV,202
MED,KUL,MH,4387
MED,KUL,SV,4387
MED,KWI,SV,603
MED,MAA,SV,2754
MED,MCT,SV,1173
MED,MLE,SV,2651
MED,MRU,SV,3335
MED,NBO,SV,1797
MED,RUH,SV,440
MEI,IAH,UA,422
MEL,ADL,QF,398
MEL,ADL,QR,398
MEL,ADL,VA,398
MEL,AKL,CI,1639
MEL,AKL,NZ,1639
MEL,AKL,QF,1639
MEL,AUH,EY,7240
MEL,BKK,TG,4555
MEL,BNE,QF,858
MEL,BNE,VA,858
MEL,BOM,AI,6093
MEL,CAN,CZ,4690
MEL,CGK,GA,3237
MEL,CGK,QF,3237
MEL,CHC,NZ,1500
MEL,CHC,QF,1500
MEL,CMB,UL,5193
MEL,CNS,QF,1437
MEL,CNS,VA,1437
MEL,DEL,AI,6332
MEL,DEL,QF,6332
MEL,DFW,QF,8995
MEL,DOH,QR,7430
MEL,DOH,VA,7430
MEL,DPS,GA,2722
MEL,DPS,QF,2722
MEL,DPS,VA,2722
MEL,DRW,QF,1946
MEL,DRW,VA,1946
MEL,DXB,EK,7236
MEL,HAN,VJ,4794
MEL,HAN,VN,4794
MEL,HBA,QF,384
MEL,HBA,VA,384
MEL,HKG,CX,4605
MEL,HKG,QF,4605
MEL,HNL,QF,5515
MEL,KUL,MH,3923
MEL,LAX,DL,7928
MEL,LAX,QF,7928
MEL,LAX,UA,7928
MEL,MNL,PR,3923
MEL,NAN,FJ,2403
MEL,NAN,VA,2403
MEL,NKG,MU,5080
MEL,NRT,JL,5082
MEL,NRT,QF,5082
MEL,OOL,QF,826
MEL,OOL,VA,826
MEL,PEK,CA,5662
MEL,PER,QF,1678
MEL,PER,VA,1678
MEL,PVG,HO,4981
MEL,PVG,MU,4981
MEL,SCL,LA,7019
MEL,SFO,UA,7863
MEL,SGN,VJ,4162
MEL,SGN,VN,4162
MEL,SIN,QF,3748
MEL,SIN,SQ,3748
MEL,SIN,TK,3748
MEL,SYD,QF,438
MEL,SYD,VA,438
MEL,TPE,CI,4598
MEL,WLG,NZ,1610
MEL,WLG,QF,1610
MEL,XMN,MF,4635
MEL,ZQN,NZ,1334
MEL,ZQN,QF,1334
MEL,ZQN,VA,1334
MEM,ATL,DL,331
MEM,AUS,DL,559
MEM,BOS,DL,1138
MEM,CLT,AA,510
MEM,DCA,AA,761
MEM,DEN,F9,871
MEM,DEN,UA,871
MEM,DFW,AA,431
MEM,DTW,DL,610
MEM,DTW,NK,610
MEM,EWR,UA,945
MEM,FLL,G4,851
MEM,FLL,NK,851
MEM,IAH,UA,469
MEM,LAS,G4,1413
MEM,LAS,NK,1413
MEM,LAX,DL,1615
MEM,LAX,G4,1615
MEM,LGA,AA,961
MEM,LGA,DL,961
MEM,MCO,NK,684
MEM,MIA,AA,860
MEM,MSP,DL,701
MEM,ORD,AA,492
MEM,ORD,UA,492
MEM,PHL,AA,873
MEM,PHX,AA,1261
MEM,PIE,G4,653
MEM,RDU,MX,632
MEM,SFB,G4,670
MEM,SLC,DL,1259
MEM,TPA,MX,656
MEX,ACA,AM,190
MEX,AGU,AM,262
MEX,AMS,AM,5721
MEX,AMS,KL,5721
MEX,ATL,DL,1332
MEX,AUS,AM,748
MEX,BCN,EK,5891
MEX,BJX,AM,190
MEX,BOG,AM,1963
MEX,BOG,AV,1963
MEX,BOS,AM,2277
MEX,CDG,AF,5716
MEX,CDG,AM,5716
MEX,CLT,AA,1553
MEX,CUN,AM,798
MEX,CUN,TK,798
MEX,CZM,AM,792
MEX,DEN,AM,1450
MEX,DFW,AA,938
MEX,DFW,AM,938
MEX,DTW,DL,1822
MEX,EWR,AM,2077
MEX,EWR,UA,2077
MEX,EZE,AM,4597
MEX,FCO,AM,6352
MEX,FRA,LH,5935
MEX,GDL,AM,285
MEX,GRU,AM,4619
MEX,GRU,LA,4619
MEX,GUA,AM,656
MEX,HAV,AM,1100
MEX,HMO,AM,1006
MEX,HUX,AM,313
MEX,IAD,AM,1865
MEX,IAD,UA,1865
MEX,IAH,AM,765
MEX,IAH,UA,765
MEX,JFK,AA,2091
MEX,JFK,AM,2091
MEX,JFK,DL,2091
MEX,LAS,AM,1508
MEX,LAX,AA,1553
MEX,LAX,AM,1553
MEX,LAX,DL,1553
MEX,LHR,AM,5532
MEX,LHR,BA,5532
MEX,LIM,AM,2638
MEX,LIM,LA,2638
MEX,MAD,AM,5633
MEX,MAD,IB,5633
MEX,MCO,AM,1280
MEX,MDE,AM,1834
MEX,MDE,AV,1834
MEX,MGA,AM,994
MEX,MIA,AA,1274
MEX,MIA,AM,1274
MEX,MID,AM,619
MEX,MLM,AM,130
MEX,MSP,DL,1790
MEX,MTY,AM,443
MEX,MUC,LH,6117
MEX,NRT,AM,6993
MEX,NRT,NH,6993
MEX,OAX,AM,228
MEX,ORD,AM,1689
MEX,ORD,UA,1689
MEX,PHL,AM,1998
MEX,PHX,AA,1253
MEX,PHX,AM,1253
MEX,PTY,AM,1498
MEX,PTY,CM,1498
MEX,PUJ,AM,2004
MEX,PVR,AM,410
MEX,QRO,AM,109
MEX,RDU,AM,1676
MEX,SAL,AM,782
MEX,SAL,AV,782
MEX,SAP,AM,784
MEX,SAT,AM,699
MEX,SCL,AM,4099
MEX,SCL,LA,4099
MEX,SDQ,AM,1921
MEX,SEA,AM,2334
MEX,SFO,AM,1882
MEX,SFO,UA,1882
MEX,SJD,AM,732
MEX,SJO,AM,1187
MEX,SJO,AV,1187
MEX,SLC,AM,1660
MEX,SLC,DL,1660
MEX,SLP,AM,229
MEX,TAM,AM,212
MEX,TPA,AM,1199
MEX,VER,AM,189
MEX,YUL,AC,2307
MEX,YUL,AM,2307
MEX,YVR,AC,2451
MEX,YVR,AM,2451
MEX,YYZ,AC,2018
MEX,YYZ,AM,2018
MEX,ZIH,AM,201
MEX,ZLO,AM,358
MFE,AUS,DL,280
MFE,DFW,AA,470
MFE,IAH,UA,317
MFE,LAS,G4,1209
MFE,LAX,G4,1317
MFE,NLU,AM,446
MFE,PIE,G4,964
MFE,SFB,G4,1057
MFM,HGH,MF,701
MFM,ICN,KE,1307
MFM,KHH,BR,433
MFM,NKG,MU,738
MFM,NKG,ZH,738
MFM,PKX,CZ,1211
MFM,PKX,MU,1211
MFM,PVG,MU,802
MFM,SHA,MU,787
MFM,TPE,BR,524
MFM,TPE,JX,524
MFM,XMN,MF,332
MFR,DEN,UA,961
MFR,LAS,G4,599
MFR,LAX,AS,631
MFR,PDX,AS,223
MFR,PHX,AA,854
MFR,SAN,AS,735
MFR,SAN,G4,735
MFR,SEA,AS,352
MFR,SEA,DL,352
MFR,SFO,UA,330
MFR,SLC,DL,573
MFR,SNA,G4,660
MGA,FLL,AV,1039
MGA,FLL,NK,1039
MGA,GUA,CM,338
MGA,IAH,UA,1366
MGA,MEX,AM,994
MGA,MIA,AA,1018
MGA,MIA,AV,1018
MGA,PTY,CM,507
MGA,SAL,AV,214
MGA,SJO,AV,199
MGA,SJO,CM,199
MGQ,ADD,ET,657
MGQ,IST,TK,2902
MGQ,JIB,MS,675
MGQ,JIB,QR,675
MHK,DFW,AA,432
MHK,ORD,AA,500
MHT,CHS,MX,836
MHT,CLT,AA,737
MHT,DCA,AA,406
MHT,EWR,UA,209
MHT,FLL,B6,1265
MHT,IAD,UA,418
MHT,JFK,B6,199
MHT,MCO,B6,1143
MHT,MCO,MX,1143
MHT,ORD,AA,841
MHT,PHL,AA,289
MHT,RSW,B6,1273
MHT,RSW,MX,1273
MIA,ALB,AA,1228
MIA,AMS,KL,4625
MIA,ANU,AA,1329
MIA,ARN,SK,4969
MIA,ATL,AA,596
MIA,ATL,DL,596
MIA,ATL,F9,596
MIA,ATL,NK,596
MIA,AUA,AA,1136
MIA,AUS,AA,1102
MIA,AUS,F9,1102
MIA,AVL,AA,680
MIA,BCN,AA,4688
MIA,BCN,IB,4688
MIA,BDA,AA,1045
MIA,BDL,AA,1197
MIA,BDL,F9,1197
MIA,BGI,AA,1611
MIA,BHM,AA,662
MIA,BNA,AA,807
MIA,BNA,NK,807
MIA,BOG,AA,1513
MIA,BOG,AV,1513
MIA,BOG,EK,1513
MIA,BOG,LA,1513
MIA,BON,AA,1226
MIA,BOS,AA,1260
MIA,BOS,B6,1260
MIA,BOS,DL,1260
MIA,BOS,F9,1260
MIA,BOS,NK,1260
MIA,BQN,F9,981
MIA,BUF,AA,1188
MIA,BWI,AA,948
MIA,BWI,F9,948
MIA,BWI,NK,948
MIA,BZE,AA,768
MIA,CAE,AA,565
MIA,CDG,AA,4581
MIA,CDG,AF,4581
MIA,CHA,AA,702
MIA,CHS,AA,491
MIA,CID,AA,1288
MIA,CLE,AA,1083
MIA,CLE,F9,1083
MIA,CLT,AA,652
MIA,CLT,F9,652
MIA,CLT,NK,652
MIA,CMH,AA,993
MIA,CMN,AT,4313
MIA,CPH,SK,4874
MIA,CUN,AA,531
MIA,CUN,AM,531
MIA,CUN,F9,531
MIA,CUN,LA,531
MIA,CUR,AA,1195
MIA,CVG,AA,950
MIA,CVG,F9,950
MIA,CZM,AA,557
MIA,DCA,AA,922
MIA,DCA,DL,922
MIA,DEN,AA,1708
MIA,DEN,F9,1708
MIA,DEN,UA,1708
MIA,DFW,AA,1120
MIA,DFW,F9,1120
MIA,DFW,NK,1120
MIA,DOH,QR,7668
MIA,DSM,AA,1328
MIA,DTW,AA,1148
MIA,DTW,DL,1148
MIA,DTW,NK,1148
MIA,DXB,EK,7833
MIA,EGE,AA,1809
MIA,EWR,AA,1088
MIA,EWR,NK,1088
MIA,EWR,UA,1088
MIA,EYW,AA,125
MIA,EZE,AA,4424
MIA,EZE,AR,4424
MIA,FCO,AA,5176
MIA,FCO,AZ,5176
MIA,FDF,AA,1468
MIA,FOR,LA,3461
MIA,FRA,DE,4823
MIA,FRA,LH,4823
MIA,GCM,AA,454
MIA,GDL,AM,1505
MIA,GEO,AA,1972
MIA,GGT,AA,317
MIA,GIG,AA,4174
MIA,GND,AA,1536
MIA,GNV,AA,295
MIA,GRR,AA,1217
MIA,GRU,AA,4085
MIA,GRU,LA,4085
MIA,GSO,AA,712
MIA,GSP,AA,639
MIA,GUA,AA,1019
MIA,GUA,AV,1019
MIA,GUA,F9,1019
MIA,HAV,AA,235
MIA,HAV,DL,235
MIA,HEL,AY,5174
MIA,HOG,AA,428
MIA,HPN,AA,1121
MIA,HSV,AA,723
MIA,IAD,F9,924
MIA,IAD,UA,924
MIA,IAH,AA,963
MIA,IAH,F9,963
MIA,IAH,NK,963
MIA,IAH,UA,963
MIA,ICT,AA,1295
MIA,ILM,AA,603
MIA,IND,AA,1023
MIA,IST,TK,5955
MIA,JAX,AA,336
MIA,JFK,AA,1092
MIA,JFK,B6,1092
MIA,JFK,DL,1092
MIA,JFK,F9,1092
MIA,KEF,FI,3660
MIA,KIN,AA,587
MIA,LAS,AA,2171
MIA,LAS,F9,2171
MIA,LAS,NK,2171
MIA,LAX,AA,2338
MIA,LAX,DL,2338
MIA,LEX,AA,883
MIA,LGA,AA,1099
MIA,LGA,DL,1099
MIA,LGA,F9,1099
MIA,LGA,NK,1099
MIA,LHR,AA,4417
MIA,LHR,BA,4417
MIA,LHR,VS,4417
MIA,LIM,AA,2622
MIA,LIM,LA,2622
MIA,LIR,AA,1105
MIA,LIS,TP,4149
MIA,LIT,AA,941
MIA,LRM,AA,887
MIA,MAD,AA,4416
MIA,MAD,IB,4416
MIA,MBJ,AA,526
MIA,MCI,AA,1252
MIA,MCO,AA,193
MIA,MCO,DL,193
MIA,MCO,LA,193
MIA,MCO,NK,193
MIA,MDE,AA,1394
MIA,MDE,AV,1394
MIA,MDW,F9,1184
MIA,MEM,AA,860
MIA,MEX,AA,1274
MIA,MEX,AM,1274
MIA,MGA,AA,1018
MIA,MGA,AV,1018
MIA,MID,AA,682
MIA,MKE,AA,1261
MIA,MSN,AA,1303
MIA,MSP,AA,1503
MIA,MSP,DL,1503
MIA,MSY,AA,674
MIA,MSY,NK,674
MIA,MTY,AA,1232
MIA,MUC,LH,4998
MIA,MVD,AA,4480
MIA,NAS,AA,184
MIA,OKC,AA,1222
MIA,OMA,AA,1394
MIA,ORD,AA,1199
MIA,ORD,NK,1199
MIA,ORD,UA,1199
MIA,ORF,AA,804
MIA,PDX,AA,2697
MIA,PDX,AS,2697
MIA,PHL,AA,1015
MIA,PHL,F9,1015
MIA,PHL,NK,1015
MIA,PHX,AA,1969
MIA,PIT,AA,1016
MIA,PLS,AA,578
MIA,PNS,AA,530
MIA,POP,AA,746
MIA,POS,AA,1624
MIA,PTP,AA,1375
MIA,PTP,AF,1375
MIA,PTY,AA,1157
MIA,PTY,CM,1157
MIA,PUJ,AA,911
MIA,PUJ,F9,911
MIA,PUJ,LA,911
MIA,RDU,AA,702
MIA,RDU,DL,702
MIA,RDU,F9,702
MIA,RDU,NK,702
MIA,RIC,AA,828
MIA,ROC,AA,1206
MIA,RTB,AA,768
